노선ID,노선명,정류장순서,station_name,latitude,longitude,mean,cv_score,risk_score
222000048,166-1,63,딸기원(중),37.597722163377625,127.11917879127034,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,63,딸기원(중),37.59776684371381,127.11890970411828,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,64,교문사거리(중),37.59802873846387,127.12781503443594,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,64,교문사거리(중),37.59802873846387,127.12781503443594,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,64,교문사거리(중),37.59802873846387,127.12781503443594,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,64,교문사거리(중),37.59810274720662,127.12781043267428,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,64,교문사거리(중),37.59810887397784,127.12780956782557,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,67,롯데백화점.구리역입구(중),37.5990784235449,127.14252232196728,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,67,롯데백화점.구리역입구(중),37.5990784235449,127.14252232196728,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,67,롯데백화점.구리역입구(중),37.5990784235449,127.14252232196728,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,67,롯데백화점.구리역입구(중),37.59914333669715,127.14248161199308,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,67,롯데백화점.구리역입구(중),37.59918112715235,127.1425940810346,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,69,가운지구입구,37.60295892157104,127.1575468034156,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,69,가운지구입구,37.60295892157104,127.1575468034156,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,69,가운지구입구,37.60295892157104,127.1575468034156,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,69,가운지구입구,37.60295711814543,127.1575694837548,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,69,가운지구입구,37.60297294603892,127.15764286719094,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,72,가운고등학교,37.5955154163673,127.16143367181104,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,72,가운고등학교,37.595514047949855,127.16139426912078,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,72,가운고등학교,37.595514047949855,127.16139426912078,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,72,가운고등학교,37.59553993233429,127.1615151279698,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,73,가운배수펌프장,37.5923669114958,127.16638748195398,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,73,가운배수펌프장,37.59228189387884,127.1665527573698,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,73,가운배수펌프장,37.59228189387884,127.1665527573698,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,73,가운배수펌프장,37.59234501229137,127.16659232123088,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,73,가운배수펌프장,37.59234501229137,127.16659232123088,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,77,역촌마을,37.5913997753044,127.19189818983943,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,77,역촌마을,37.591308050493055,127.19187046563869,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,79,신암아파트,37.58579505576066,127.20617527582432,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,82,덕소초등학교.와부농협본점,37.5840683359677,127.21292647023652,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,82,덕소초등학교.와부농협본점,37.58401513337237,127.2123562571936,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,82,덕소초등학교.와부농협본점,37.58401513337237,127.2123562571936,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,82,덕소초등학교.와부농협본점,37.58404113286475,127.21235499056502,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,82,덕소초등학교.와부농협본점,37.58401513337237,127.2123562571936,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,82,덕소초등학교.와부농협본점,37.58403914204032,127.21226211234205,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,87,코오롱아파트,37.58727478216255,127.21966378063036,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,87,코오롱아파트,37.58740059597466,127.21948042457748,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,87,코오롱아파트,37.5873418478421,127.21975407818633,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,87,코오롱아파트,37.5873189208349,127.21966667407423,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,87,코오롱아파트,37.587345543223165,127.2197596616955,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,88,동부센트레빌.덕소아이파크,37.58636743718226,127.22245218919468,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,88,동부센트레빌.덕소아이파크,37.58636743718226,127.22245218919468,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,88,동부센트레빌.덕소아이파크,37.58636743718226,127.22245218919468,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,88,동부센트레빌.덕소아이파크,37.58636743718226,127.22245218919468,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,88,동부센트레빌.덕소아이파크,37.58636832309573,127.2224526359929,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,88,동부센트레빌.덕소아이파크,37.58636743736182,127.2224521895349,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,88,동부센트레빌.덕소아이파크,37.58637370150343,127.2224591213861,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,89,덕소아이파크,37.58409679585912,127.22040405470274,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,89,덕소아이파크,37.58409679585912,127.22040405470274,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,89,덕소아이파크,37.58410698463649,127.22039531804744,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,89,덕소아이파크,37.5840926158502,127.22039278379128,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,89,덕소아이파크,37.58417535388444,127.22059007432983,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,90,와부읍사무소,37.5819759090048,127.21621452638516,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,90,와부읍사무소,37.5819759090048,127.21621452638516,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,90,와부읍사무소,37.5819759090048,127.21621452638516,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,90,와부읍사무소,37.5819759090048,127.21621452638516,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,90,와부읍사무소,37.58192445811654,127.2162478333412,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,90,와부읍사무소,37.581918251372784,127.21627182791016,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,91,덕소현대아파트,37.578822028342806,127.2143266360842,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,91,덕소현대아파트,37.578822028342806,127.2143266360842,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,91,덕소현대아파트,37.578822028342806,127.2143266360842,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,91,덕소현대아파트,37.57882230674309,127.21432465460094,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,91,덕소현대아파트,37.578868118038415,127.2144296499019,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,91,덕소현대아파트,37.57889148146998,127.21438710064716,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,92,두산아파트.벽산아파트,37.5771978380484,127.21564649162124,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,92,두산아파트.벽산아파트,37.57725837028008,127.21580232465128,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,92,두산아파트.벽산아파트,37.577198232489,127.21570183127844,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,92,두산아파트.벽산아파트,37.5772682050364,127.21578632190872,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,92,두산아파트.벽산아파트,37.577256969815785,127.21580792204996,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,93,쌍용아파트.덕소고교,37.575977910512535,127.2176014064832,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,93,쌍용아파트.덕소고교,37.57598679269909,127.21760911889642,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,93,쌍용아파트.덕소고교,37.576003034299525,127.21759722311134,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,93,쌍용아파트.덕소고교,37.57603696157978,127.21756474503312,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,93,쌍용아파트.덕소고교,37.57616165883662,127.21802144305248,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,95,도심역,37.57637436718616,127.22242508492894,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,95,도심역,37.57663981604135,127.2214098577831,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,95,도심역,37.576586791124434,127.22160589341514,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,95,도심역,37.57637436718616,127.22242508492894,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,95,도심역,37.57666875053763,127.22142762158737,255.55247524752474,0.7171892924668924,0.39510425856181947
222000048,166-1,95,도심역,37.576693349599296,127.22144338694578,255.55247524752474,0.7171892924668924,0.39510425856181947
